"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Guinea-Bissau","GNB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72033072957954","4.41781877081119","5.76775100732085","20.1302259830138","19.7351789788204","16.7990277121713","24.6418719545528","",
"Greece","GRC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.67274772895685","6.95395460630733","9.11734433232386","14.4282542935832","23.2703887873912","31.8989384689708","33.7752711350959","36.6474363197793","36.2986661408611","",
"Grenada","GRD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71061566979647","2.11039674737653","1.60613239480949","1.34453970286515","1.19312533153281","1.28775491932621","1.34732299472207","2.05475436425969","",
"Guam","GUM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.93360296361544","4.07148123181718","4.01173504930935","3.78150446863877","3.58628400773794","3.22716888618912","3.47337431453068","3.4010304684802","2.91011136698504","",
"Hong Kong SAR, China","HKG","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23","1.58","0.83","0.69","0.6","0.54","0.51","0.73","0.854318088546397","",
"Honduras","HND","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95454002794938","3.0593805851","4.3367954715","4.7395973163","3.6635468745","2.9374170083","3.2872031657","3.3933599295","3.2708024033","3.05632098417855","2.92120388061596","",
"Heavily indebted poor countries (HIPC)","HPC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.18520494783386","4.75250584044326","4.87222850589704","7.65995176369145","11.0922699048241","12.2729159322381","13.7595527847579","15.4303697522959","16.7060971695267","16.3302563950547","13.6093612689295","",
"Haiti","HTI","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22977053521758","8.23662720561617","10.0371610997272","13.6774946903895","16.042828623319","16.8257283651434","15.6215268130428","11.6631260334093","7.37431889656524","",
"IBRD only","IBD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10738865599508","4.24454000983628","3.17305056414187","2.89275058415662","3.44682339262827","3.50294331849153","3.54945490277661","3.31178796015599","3.44697501744778","",
"IDA & IBRD total","IBT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88785784505743","3.66353933429017","3.73062312724838","4.15037241131952","4.10849372368973","4.8608855617133","4.86586241405794","",
"IDA total","IDA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06755038882137","6.3441512683264","6.61446463007883","","",
"IDA blend","IDB","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.19641861308481","5.10014948248557","4.14972723402494","4.21990444270319","4.20732904735639","5.4248248176701","10.6518721492541","",
"Indonesia","IDN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33301332365899","5.89271353824892","3.99885509713511","3.18971629952475","3.28838738104322","2.53187560750083","2.14412680479297","1.77338188532309","1.68676678017478","2.0668174536709","2.43104248114155","2.89634913035996","",
"IDA only","IDX","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44971206075991","","2.3861328644231","2.67019501469286","3.37395391664123","4.02772863501631","4.34584976316209","5.88352227400692","9.18551946416634","",
"Not classified","INX","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.480366744116291","0.534720753421795","0.629176742433281","1.92252115115214","9.7963666080107","13.0469369915307","16.1214680824703","24.9876785519573","25.7085876594263","20.64880382204","14.9348797557405","13.6100623800599","",
"Iran, Islamic Rep.","IRN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41892800877461","3.50100631589921","2.86083752629417","2.15107650305156","1.84478613339795","1.60653149095736","",
"Italy","ITA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99617313682385","6.56811457626493","5.7776082194137","6.28258103994627","9.4463437392788","10.0278370674613","11.7423491843706","13.7463696406392","16.5427056350995","18.0330469839719","18.064368830052","17.1162385246125","",
"Jamaica","JAM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45650253168859","2.44741326110445","2.42889160930217","2.12909018123307","1.74645633118206","1.5335999587436","1.39676981537012","",
"Kazakhstan","KAZ","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.08977471729689","18.9234054057108","20.9306236433774","20.6654679453399","19.3898666527902","19.4708307953111","12.3921431661953","7.95254057239387","6.71835222170944","",
"Kenya","KEN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3506009805152","10.2296598269247","9.00677350787851","7.99908181601359","6.29148875289431","4.42867036062892","4.59422956130158","5.04641770918127","5.4551197240463","5.9887640736269","11.6612600205293","",
"Kyrgyz Republic","KGZ","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7757186410975","9.39821221158704","6.55111366918828","5.09046603734623","4.18259903121424","6.74285924908889","8.51774848332393","",
"Cambodia","KHM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14187854787214","2.29438855572053","2.22469008934459","2.30267771735678","1.62133907710753","1.59273995602264","2.13063064162181","",
"Kiribati","KIR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.571914662174038","0.584500588542436","0.588001422921593","0.484155586674748","0.594291798596701","0.570682157690436","0.487829016283245","","","",
"Kuwait","KWT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05625883522405","3.46682830746549","2.86337656354999","2.49554384848147","2.44416104451097","2.25179683245479","2.20714175759171","2.25407195942281","2.28745290207901","",
"Lao PDR","LAO","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75693540607082","3.78697626538232","3.9655306434989","4.00804103961214","4.1952846897168","4.87908349477483","",
"Liberia","LBR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96558812609128","3.57302236577286","2.77832843863172","2.42099970411912","2.33052458084595","2.19164716358291","2.13340352095405","2.22478823868599","2.30165735720531","",
"Least developed countries: UN classification","LDC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81576806644899","3.62758332721102","5.57505787931051","4.23421449884782","3.24077029740187","2.63381101624579","",
"Lower middle income","LMC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78177343725","3.54870667104246","3.64840274889492","3.84518683978798","4.14554637745198","4.38117335315654","4.21775602306537","",
"Low & middle income","LMY","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77570235977872","3.57014326250952","3.70522490674831","4.08905052316791","4.14554637745198","5.19307743943184","6.28661409822794","",
"Lesotho","LSO","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03623498023517","3.03444778739895","2.09518988203255","2.4662938829999","3.66264504455965","4.10849372368973","3.90146114459977","3.58777657642438","",
"Late-demographic dividend","LTE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.86361900244843","5.32123768113646","4.28565452221999","3.73361588365677","4.3346520107676","4.20840676503103","4.26839835149242","4.04852836785748","",
"Lithuania","LTU","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08371852153549","23.9900756317356","23.3337718978865","18.8431216218018","14.80169421076","11.5860290373317","8.18605013114376","4.94956913376007","3.66064619634649","",
"Luxembourg","LUX","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.670613945190373","0.247232603084002","0.379416485489736","0.145588493246799","0.21316440756553","","","1.66611889820806","",
"Latvia","LVA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09770978216404","14.2791092179755","15.934006136678","14.0547963104412","8.72379173476539","6.4070404515206","4.59773748658139","4.64465437865448","3.6519832614719","",
"Macao SAR, China","MAC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.393130048679923","0.344719585672998","0.187259446456941","0.0923353115576881","0.118444607476519","0.119843705534916","0.195618683773704","",
"St. Martin (French part)","MAF","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3797608234387","13.3273220414237","10.660064078495","14.4995943044082","11.5773748871241","11.7289639552957","14.4441696408314","16.4051517259816","",
"Madagascar","MDG","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6209688884802","10.6935754743652","11.1257411528126","11.6258508330996","10.119647910682","9.00695636956275","8.36389324348832","",
"Maldives","MDV","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9246965468261","17.5678349504535","17.4768777380032","14.0581063423942","10.6304759690029","",
"Middle East & North Africa","MEA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49873689808055","1.77931587002294","2.34729339978039","2.96558812609128","2.81015520934088","2.04328675969742","2.11572335129568","2.44416104451097","3.24319853307225","3.03673838516336","2.52321190374827","2.28745290207901","",
"Marshall Islands","MHL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38074340505264","3.3094092443761","3.54122172061804","3.5852884159418","3.76858561421939","3.91347353406972","4.12832311760232","",
"Macedonia, FYR","MKD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2137062334098","7.51448842858048","6.71461954898141","8.93736962216569","9.04070956501971","9.52269121137581","10.1123971304148","10.9395684304263","10.8059133941614","10.3144498806434","6.28661409822794","",
"Mali","MLI","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.20906380726336","6.47014997113968","5.31015121085642","5.01177403541518","5.78361456298065","7.01546601498875","7.0887209730083","7.75198043495642","8.94794785930365","9.04960980761868","7.21658211734902","5.42758533456208","",
"Myanmar","MMR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29242857718552","2.76498233309993","2.80757714682396","3.63707898309436","4.15037241131952","4.91975055211583","7.19532078019471","7.75660164983684","",
"Malawi","MWI","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3902395222525","8.49559864909982","6.49881057815871","4.8081809717361","3.62656549307932","3.35402670735158","2.6813903080324","2.01584311320696","1.84914657141208","1.64578545979143","1.60139095442719","1.61189739525395","",
"North America","NAC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.4","0.4","0.8","3.12995206775639","2.79387154677768","2.29075223431939","2.00864581194427","1.5261955910276","1.1753559008845","0.98671327432256","0.956201939931738","",
"Namibia","NAM","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9647272829344","1.486349269152","1.33735160959829","1.28565419439439","1.4533472587929","1.55168664372609","1.54454922408712","",
"New Caledonia","NCL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.50262123548539","7.19359013817042","37.2532872694237","20.1430996066243","5.77162860434222","3.70522490674831","3.39339117622511","2.95953837066648","4.8608855617133","12.8150641172053","",
"Nicaragua","NIC","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96465317505299","3.26016858192595","4.41583665760302","4.04040397189085","1.71088422160398","0.891408448193687","0.997774216883436","0.885556331578598","0.860695208457364","",
"Netherlands","NLD","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68139773681757","3.20168767980185","2.83234869790716","2.71087690835903","3.09784428543666","3.22716888618912","2.98266215275664","2.71198466589929","2.53082018126724","",
"Norway","NOR","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.723251027713466","1.27871052608886","1.51981365217834","1.68434907314772","1.51215755076448","1.33872670729875","1.13088790719266","1.0533756114736","1.18473037859688","",
"Nepal","NPL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09770978216404","4.07148123181718","3.85670384064527","3.66034288721246","3.50100631589921","3.22716888618912","3.03673838516336","3.19028028809251","2.90245057299312","",
"Oman","OMN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26724665325149","3.16742361319968","3.12987278915161","3.90650872793958","4.51412213790278","5.87263467951957","6.64629274114046","",
"Pakistan","PAK","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.97757646625087","7.29795925583943","7.44226915913039","9.12737222279229","12.1536828442987","14.7475434474005","16.2071734503098","14.4709255983626","12.9868868262001","12.265792482412","11.3588840793988","10.055842933819","",
"Panama","PAN","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88254665707468","2.67255289685215","2.81778395699066","3.00612510216995","3.31176945762491","2.64687924224228","2.11958746963192","1.95494387612922","1.87296473320964","2.20714175759171","2.19550451794917","2.51764775951207","",
"Peru","PER","Bank nonperforming loans to total gross loans (%)","FB.AST.NPER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02700601393589","2.89275058415662","3.23332091761044","3.50294331849153","3.95345896104666","3.92548592353967","4.29231654740331","",
